Date,HE,String,DA Price,RT Price
9/30/2023,3,4008,18.5,19.44
9/30/2023,4,4008,17.93,16.44
9/30/2023,5,4008,18.1,15.67
9/30/2023,6,4008,19.09,15.86
9/30/2023,7,4008,20.39,28.29
9/30/2023,8,4008,21.61,31.14
9/30/2023,9,4008,27.44,22.56
9/30/2023,10,4008,27.5,18.01
9/30/2023,11,4008,25.32,29.28
9/30/2023,12,4008,22.55,21.74
9/30/2023,13,4008,21.17,20.95
9/30/2023,14,4008,19.24,20.46
9/30/2023,15,4008,19.18,21.26
9/30/2023,16,4008,21.6,18.2
9/30/2023,17,4008,26.65,22.56
9/30/2023,18,4008,27.66,27.36
9/30/2023,19,4008,31.64,24.29
9/30/2023,20,4008,31.36,25.16
9/30/2023,21,4008,26.74,21.55
9/30/2023,22,4008,25.25,20.61
9/30/2023,23,4008,22.89,18.82
9/30/2023,24,4008,22.7,28.46
8/1/2023,1,4008,31.49,67.81
8/1/2023,2,4008,30.51,47
8/1/2023,3,4008,30.42,31
8/1/2023,4,4008,28.41,33.57
8/1/2023,5,4008,28.41,49.67
8/1/2023,6,4008,32.23,73.38
8/1/2023,7,4008,35.95,42.39
8/1/2023,8,4008,31.57,42.31
8/1/2023,9,4008,31.67,22.74
8/1/2023,10,4008,25.27,33.58
8/1/2023,11,4008,25.24,32.95
8/1/2023,12,4008,26.08,39.6
8/1/2023,13,4008,27.71,37.37
8/1/2023,14,4008,31.82,26.99
8/1/2023,15,4008,30.82,23.4
8/1/2023,16,4008,30.07,24.61
8/1/2023,17,4008,34.27,43.48
8/1/2023,18,4008,40.61,35.15
8/1/2023,19,4008,40.77,50.2
8/1/2023,20,4008,40.47,55.83
8/1/2023,21,4008,40.44,41.81
8/1/2023,22,4008,36.94,46
8/1/2023,23,4008,35.55,53.96
8/1/2023,24,4008,29.54,39.89
8/2/2023,1,4008,23.92,20.94
8/2/2023,2,4008,22.96,22.82
8/2/2023,3,4008,21.51,20.5
8/2/2023,4,4008,20.79,19.23
8/2/2023,5,4008,21.18,19.98
8/2/2023,6,4008,22.95,21.44
8/2/2023,7,4008,22.92,20.47
8/2/2023,8,4008,25.78,21.35
8/2/2023,9,4008,22.86,21.06
8/2/2023,10,4008,22.69,20.71
8/2/2023,11,4008,24.16,19.89
8/2/2023,12,4008,25.69,21.2
8/2/2023,13,4008,25.99,21.15
8/2/2023,14,4008,25.96,21.22
8/2/2023,15,4008,25.78,20.49
8/2/2023,16,4008,23.99,20.7
8/2/2023,17,4008,25.85,23.82
8/2/2023,18,4008,40.44,36.25
8/2/2023,19,4008,40.67,48.3
8/2/2023,20,4008,41.38,47.2
8/2/2023,21,4008,39.85,44.53
8/2/2023,22,4008,31.2,26.77
8/2/2023,23,4008,25.79,22.81
8/2/2023,24,4008,25.56,22.46
8/3/2023,1,4008,27.78,26.07
8/3/2023,2,4008,25.62,31.68
8/3/2023,3,4008,23.07,22.2
8/3/2023,4,4008,22.39,20.59
8/3/2023,5,4008,22.48,20.76
8/3/2023,6,4008,24.06,22.03
8/3/2023,7,4008,26.15,20.45
8/3/2023,8,4008,27.55,37.83
8/3/2023,9,4008,27.22,23.59
8/3/2023,10,4008,27.2,21.52
8/3/2023,11,4008,25.88,21.14
8/3/2023,12,4008,27.45,20.62
8/3/2023,13,4008,30.74,20.49
8/3/2023,14,4008,34.37,22.35
8/3/2023,15,4008,34.54,28.89
8/3/2023,16,4008,34.09,25.92
8/3/2023,17,4008,38.75,31.75
8/3/2023,18,4008,41.58,27.37
8/3/2023,19,4008,40.47,22.27
8/3/2023,20,4008,41.47,22.61
8/3/2023,21,4008,36.71,28.3
8/3/2023,22,4008,36.82,30.4
8/3/2023,23,4008,32.12,37.88
8/3/2023,24,4008,26.54,26.78
8/4/2023,1,4008,26.11,28.61
8/4/2023,2,4008,23.88,25.72
8/4/2023,3,4008,23.34,19.7
8/4/2023,4,4008,22.21,21.01
8/4/2023,5,4008,21.66,21.1
8/4/2023,6,4008,23.94,26.21
8/4/2023,7,4008,23.66,29.42
8/4/2023,8,4008,25.94,41.39
8/4/2023,9,4008,25.94,43.74
8/4/2023,10,4008,27.55,29.86
8/4/2023,11,4008,27.65,31.86
8/4/2023,12,4008,32.5,35.21
8/4/2023,13,4008,33.52,36.68
8/4/2023,14,4008,35.24,41.98
8/4/2023,15,4008,36.13,32.89
8/4/2023,16,4008,33.31,29.39
8/4/2023,17,4008,33.63,30.37
8/4/2023,18,4008,39.62,31.6
8/4/2023,19,4008,39.16,25.63
8/4/2023,20,4008,37.5,29.31
8/4/2023,21,4008,34.16,42.2
8/4/2023,22,4008,33.34,31.59
8/4/2023,23,4008,34.86,22.05
8/4/2023,24,4008,29.72,21.08
8/5/2023,1,4008,27.78,20.59
8/5/2023,2,4008,23.67,22.37
8/5/2023,3,4008,23.31,21.8
8/5/2023,4,4008,23.59,22.43
8/5/2023,5,4008,23.47,22.99
8/5/2023,6,4008,23.45,21.17
8/5/2023,7,4008,23.35,19.7
8/5/2023,8,4008,23.19,21.12
8/5/2023,9,4008,22.57,22.25
8/5/2023,10,4008,23.46,21.38
8/5/2023,11,4008,23.45,21.67
8/5/2023,12,4008,23.84,20.47
8/5/2023,13,4008,22.03,20.93
8/5/2023,14,4008,23.29,21.37
8/5/2023,15,4008,24.26,20.99
8/5/2023,16,4008,25.35,23.91
8/5/2023,17,4008,32.22,31.03
8/5/2023,18,4008,39.77,34.85
8/5/2023,19,4008,44.41,29.09
8/5/2023,20,4008,40.13,27.82
8/5/2023,21,4008,34.71,40.8
8/5/2023,22,4008,28.23,30.19
8/5/2023,23,4008,25.67,26.62
8/5/2023,24,4008,27.47,24.2
8/6/2023,1,4008,23.34,29.22
8/6/2023,2,4008,22.48,26.91
8/6/2023,3,4008,20.67,31.16
8/6/2023,4,4008,20.62,31.61
8/6/2023,5,4008,17.25,22.25
8/6/2023,6,4008,16.65,22.75
8/6/2023,7,4008,17.74,21.29
8/6/2023,8,4008,17.99,36.01
8/6/2023,9,4008,19.07,24.93
8/6/2023,10,4008,18.6,25.42
8/6/2023,11,4008,18.01,19.01
8/6/2023,12,4008,20.67,20.01
8/6/2023,13,4008,21.64,20.3
8/6/2023,14,4008,23.62,19.2
8/6/2023,15,4008,23.77,17.96
8/6/2023,16,4008,22.41,21.37
8/6/2023,17,4008,26.16,31.87
8/6/2023,18,4008,33.06,46.12
8/6/2023,19,4008,38.04,52.63
8/6/2023,20,4008,32.15,44.68
8/6/2023,21,4008,30.81,45.9
8/6/2023,22,4008,26.41,37.21
8/6/2023,23,4008,26.58,34.73
8/6/2023,24,4008,23.85,24.89
8/7/2023,1,4008,24.87,21.99
8/7/2023,2,4008,25.37,27.27
8/7/2023,3,4008,23.71,23.5
8/7/2023,4,4008,23.25,25.89
8/7/2023,5,4008,23.98,25.07
8/7/2023,6,4008,26.13,26.46
8/7/2023,7,4008,25.36,21.77
8/7/2023,8,4008,26.22,23.19
8/7/2023,9,4008,25.97,26.76
8/7/2023,10,4008,32,26.19
8/7/2023,11,4008,31.25,30.02
8/7/2023,12,4008,31.52,26.57
8/7/2023,13,4008,31.91,23.94
8/7/2023,14,4008,31.89,25.43
8/7/2023,15,4008,35.29,25.61
8/7/2023,16,4008,31.96,22.98
8/7/2023,17,4008,31.79,21.8
8/7/2023,18,4008,37.02,21.44
8/7/2023,19,4008,31.98,21.52
8/7/2023,20,4008,36.96,23.46
8/7/2023,21,4008,33.14,29.62
8/7/2023,22,4008,31.03,23.74
8/7/2023,23,4008,28.86,21
8/7/2023,24,4008,27.32,20.34
8/8/2023,1,4008,28.54,19.3
8/8/2023,2,4008,26.56,21.05
8/8/2023,3,4008,24.41,20.3
8/8/2023,4,4008,23.74,20.24
8/8/2023,5,4008,23.77,20.43
8/8/2023,6,4008,24.91,21.61
8/8/2023,7,4008,26,20.36
8/8/2023,8,4008,30.27,23.57
8/8/2023,9,4008,32.25,23.49
8/8/2023,10,4008,33.08,33.4
8/8/2023,11,4008,33,42.4
8/8/2023,12,4008,33.37,43.63
8/8/2023,13,4008,32.16,43.45
8/8/2023,14,4008,33.62,45.6
8/8/2023,15,4008,34.22,28.3
8/8/2023,16,4008,32.44,26.63
8/8/2023,17,4008,37.41,33.54
8/8/2023,18,4008,40.81,38.12
8/8/2023,19,4008,38.39,33.24
8/8/2023,20,4008,38.34,31.28
8/8/2023,21,4008,36.83,24.37
8/8/2023,22,4008,31.32,23.81
8/8/2023,23,4008,27.47,21.12
8/8/2023,24,4008,24.54,20.8
8/9/2023,1,4008,24.17,23.4
8/9/2023,2,4008,23.64,24.33
8/9/2023,3,4008,22.44,23.14
8/9/2023,4,4008,21.03,22.12
8/9/2023,5,4008,20.73,22.21
8/9/2023,6,4008,22.48,26.53
8/9/2023,7,4008,22.6,23.74
8/9/2023,8,4008,22.68,21.47
8/9/2023,9,4008,22.73,22.56
8/9/2023,10,4008,21.02,25.13
8/9/2023,11,4008,21.44,31.53
8/9/2023,12,4008,21.6,18.65
8/9/2023,13,4008,23.69,19.12
8/9/2023,14,4008,24.03,18.01
8/9/2023,15,4008,22.78,19.42
8/9/2023,16,4008,22.51,20.62
8/9/2023,17,4008,26.8,26.73
8/9/2023,18,4008,35.99,33.03
8/9/2023,19,4008,38.85,35.67
8/9/2023,20,4008,38.62,38.98
8/9/2023,21,4008,35.79,40.45
8/9/2023,22,4008,29.73,24.72
8/9/2023,23,4008,25.91,24.03
8/9/2023,24,4008,24.31,32.81
8/10/2023,1,4008,22.83,19.18
8/10/2023,2,4008,22.38,32.79
8/10/2023,3,4008,20.52,23.21
8/10/2023,4,4008,18.95,19.51
8/10/2023,5,4008,20.11,20.78
8/10/2023,6,4008,21.95,21.09
8/10/2023,7,4008,21.19,19.44
8/10/2023,8,4008,22.63,28.62
8/10/2023,9,4008,23.93,38.92
8/10/2023,10,4008,26.78,25.4
8/10/2023,11,4008,28.24,24.49
8/10/2023,12,4008,31.1,26.48
8/10/2023,13,4008,31.13,37.45
8/10/2023,14,4008,31.66,46.6
8/10/2023,15,4008,37.56,29.05
8/10/2023,16,4008,32.24,43.95
8/10/2023,17,4008,34.18,28.79
8/10/2023,18,4008,38.97,35.6
8/10/2023,19,4008,38.36,31.33
8/10/2023,20,4008,38.03,31.74
8/10/2023,21,4008,31.78,38.28
8/10/2023,22,4008,31.39,30.63
8/10/2023,23,4008,31.73,28.58
8/10/2023,24,4008,29.54,27.29
8/11/2023,1,4008,29.58,23.18
8/11/2023,2,4008,26.15,23.39
8/11/2023,3,4008,26.77,19.39
8/11/2023,4,4008,25.85,20.24
8/11/2023,5,4008,24.29,20.24
8/11/2023,6,4008,25.96,20.46
8/11/2023,7,4008,27.56,23.1
8/11/2023,8,4008,26.99,18.78
8/11/2023,9,4008,31.41,17.78
8/11/2023,10,4008,21.41,18.63
8/11/2023,11,4008,22.65,19.93
8/11/2023,12,4008,23.78,21.03
8/11/2023,13,4008,27.19,22.74
8/11/2023,14,4008,28.71,24.12
8/11/2023,15,4008,26.89,24.02
8/11/2023,16,4008,25.78,22.51
8/11/2023,17,4008,31.66,33.46
8/11/2023,18,4008,38.73,49.37
8/11/2023,19,4008,39.28,44.93
8/11/2023,20,4008,39.4,39.75
8/11/2023,21,4008,33,36.99
8/11/2023,22,4008,30.55,27.71
8/11/2023,23,4008,26.02,28.06
8/11/2023,24,4008,25.88,31.07
8/12/2023,1,4008,21.09,28.41
8/12/2023,2,4008,18.4,28.02
8/12/2023,3,4008,15.09,19.14
8/12/2023,4,4008,14.98,16.26
8/12/2023,5,4008,15.01,18.74
8/12/2023,6,4008,15.01,19.92
8/12/2023,7,4008,15.68,18.12
8/12/2023,8,4008,16.85,17.56
8/12/2023,9,4008,16.82,16.2
8/12/2023,10,4008,18.91,17.12
8/12/2023,11,4008,21.7,17.35
8/12/2023,12,4008,21.83,19.27
8/12/2023,13,4008,21.7,19.89
8/12/2023,14,4008,23.97,20.21
8/12/2023,15,4008,25.95,22.44
8/12/2023,16,4008,30.99,33.44
8/12/2023,17,4008,37.59,40.17
8/12/2023,18,4008,38.84,31.29
8/12/2023,19,4008,42.07,37.03
8/12/2023,20,4008,38.67,38.17
8/12/2023,21,4008,37.29,43.68
8/12/2023,22,4008,33.19,32.48
8/12/2023,23,4008,31.26,38.3
8/12/2023,24,4008,29.22,28.7
8/13/2023,1,4008,28.21,36.33
8/13/2023,2,4008,23.64,26.89
8/13/2023,3,4008,22.5,22.97
8/13/2023,4,4008,21.95,20.01
8/13/2023,5,4008,20.45,20.45
8/13/2023,6,4008,21.94,19.17
8/13/2023,7,4008,17.7,19.05
8/13/2023,8,4008,20.03,17.32
8/13/2023,9,4008,22.58,19.75
8/13/2023,10,4008,22.02,21.08
8/13/2023,11,4008,24.32,22.78
8/13/2023,12,4008,26.18,35.25
8/13/2023,13,4008,27.59,42.83
8/13/2023,14,4008,28.82,45.62
8/13/2023,15,4008,31.09,39.42
8/13/2023,16,4008,31.39,41.67
8/13/2023,17,4008,36.24,45.69
8/13/2023,18,4008,38.46,41.35
8/13/2023,19,4008,41.67,47.07
8/13/2023,20,4008,38.58,39.01
8/13/2023,21,4008,35.65,41.96
8/13/2023,22,4008,31.34,29.53
8/13/2023,23,4008,29.91,28.47
8/13/2023,24,4008,27.89,26.77
8/14/2023,1,4008,24.17,25.83
8/14/2023,2,4008,23.1,26.55
8/14/2023,3,4008,23.01,26.92
8/14/2023,4,4008,19.9,22.17
8/14/2023,5,4008,21.56,22.13
8/14/2023,6,4008,24.11,29.31
8/14/2023,7,4008,22.14,57.11
8/14/2023,8,4008,23.12,25.17
8/14/2023,9,4008,24.18,30.28
8/14/2023,10,4008,25.96,24.96
8/14/2023,11,4008,26,21.85
8/14/2023,12,4008,28.14,28.93
8/14/2023,13,4008,31.01,28.76
8/14/2023,14,4008,30.95,32.73
8/14/2023,15,4008,27.37,44.11
8/14/2023,16,4008,25.8,49.21
8/14/2023,17,4008,31.5,51.04
8/14/2023,18,4008,40.53,54.85
8/14/2023,19,4008,39.97,53.07
8/14/2023,20,4008,39.97,50.59
8/14/2023,21,4008,35.7,64.53
8/14/2023,22,4008,30.79,51.74
8/14/2023,23,4008,29.51,36.61
8/14/2023,24,4008,25.12,48.1
8/15/2023,1,4008,28.49,34.57
8/15/2023,2,4008,30.03,36.4
8/15/2023,3,4008,26.01,29.35
8/15/2023,4,4008,25.64,29.4
8/15/2023,5,4008,25.86,30.25
8/15/2023,6,4008,30.82,31.14
8/15/2023,7,4008,30.49,25.69
8/15/2023,8,4008,27.22,27.85
8/15/2023,9,4008,30.99,43.96
8/15/2023,10,4008,25.76,30.74
8/15/2023,11,4008,26.51,26.08
8/15/2023,12,4008,26.64,25.68
8/15/2023,13,4008,27.43,24.97
8/15/2023,14,4008,25.49,25.89
8/15/2023,15,4008,27.52,30.88
8/15/2023,16,4008,25.55,22.63
8/15/2023,17,4008,28.49,25.66
8/15/2023,18,4008,31.11,25.12
8/15/2023,19,4008,28.04,24.87
8/15/2023,20,4008,30.96,25.81
8/15/2023,21,4008,27.96,26.42
8/15/2023,22,4008,26.29,23.79
8/15/2023,23,4008,26.12,23.19
8/15/2023,24,4008,25.89,33.01
8/16/2023,1,4008,30.23,22.63
8/16/2023,2,4008,30.22,23.43
8/16/2023,3,4008,28.08,22.35
8/16/2023,4,4008,27.12,22.18
8/16/2023,5,4008,25.94,23.75
8/16/2023,6,4008,30.26,23.18
8/16/2023,7,4008,27.73,23.85
8/16/2023,8,4008,26.28,22.17
8/16/2023,9,4008,27.55,28.28
8/16/2023,10,4008,27.43,37.85
8/16/2023,11,4008,29.86,33.37
8/16/2023,12,4008,28.99,34.33
8/16/2023,13,4008,28.36,29.25
8/16/2023,14,4008,30.4,28.91
8/16/2023,15,4008,31.27,29.53
8/16/2023,16,4008,31.76,26.2
8/16/2023,17,4008,33.53,24.43
8/16/2023,18,4008,38.74,24.89
8/16/2023,19,4008,36.31,25.23
8/16/2023,20,4008,37.7,26.52
8/16/2023,21,4008,34.02,29.36
8/16/2023,22,4008,31.17,27.12
8/16/2023,23,4008,29.74,23.71
8/16/2023,24,4008,29.92,30.2
8/17/2023,1,4008,25.3,23.49
8/17/2023,2,4008,23.98,20.69
8/17/2023,3,4008,23.32,20.01
8/17/2023,4,4008,22.8,20.54
8/17/2023,5,4008,22.87,20.57
8/17/2023,6,4008,24.34,21.65
8/17/2023,7,4008,27.03,21.69
8/17/2023,8,4008,27.12,18.97
8/17/2023,9,4008,28.22,20.1
8/17/2023,10,4008,28.35,22.23
8/17/2023,11,4008,31.25,22.36
8/17/2023,12,4008,29.79,30.63
8/17/2023,13,4008,28.8,28.59
8/17/2023,14,4008,31.37,24.97
8/17/2023,15,4008,27.92,30.5
8/17/2023,16,4008,25.44,22.3
8/17/2023,17,4008,31.34,22.5
8/17/2023,18,4008,35.79,23.04
8/17/2023,19,4008,38.18,22.25
8/17/2023,20,4008,39.96,24.78
8/17/2023,21,4008,31.56,25.66
8/17/2023,22,4008,30.94,24.95
8/17/2023,23,4008,30.71,22.42
8/17/2023,24,4008,29.66,35.28
8/18/2023,1,4008,22.68,28.48
8/18/2023,2,4008,22.34,44.37
8/18/2023,3,4008,21.09,31.75
8/18/2023,4,4008,19.99,27.63
8/18/2023,5,4008,21,27.98
8/18/2023,6,4008,22.46,39.76
8/18/2023,7,4008,22.47,24.01
8/18/2023,8,4008,23.03,44.54
8/18/2023,9,4008,26.42,51.34
8/18/2023,10,4008,29.73,43.06
8/18/2023,11,4008,29.7,24.71
8/18/2023,12,4008,24.71,22.68
8/18/2023,13,4008,29.54,25.61
8/18/2023,14,4008,33.41,42.16
8/18/2023,15,4008,32.69,41.91
8/18/2023,16,4008,22.46,40.63
8/18/2023,17,4008,27.4,40.42
8/18/2023,18,4008,30.49,41.12
8/18/2023,19,4008,30.7,46.66
8/18/2023,20,4008,26.79,36.68
8/18/2023,21,4008,24.19,37.84
8/18/2023,22,4008,24.22,27.61
8/18/2023,23,4008,23.48,24.11
8/18/2023,24,4008,22.86,21.31
8/19/2023,1,4008,25.19,36.74
8/19/2023,2,4008,22.22,19.01
8/19/2023,3,4008,20.44,18.49
8/19/2023,4,4008,20.27,17.56
8/19/2023,5,4008,20.22,17.58
8/19/2023,6,4008,19.64,18.05
8/19/2023,7,4008,17.42,15.28
8/19/2023,8,4008,16.28,15.25
8/19/2023,9,4008,19.64,15.54
8/19/2023,10,4008,16.12,17.27
8/19/2023,11,4008,20.3,19.88
8/19/2023,12,4008,17.89,19.99
8/19/2023,13,4008,18.19,18.75
8/19/2023,14,4008,18.15,20.06
8/19/2023,15,4008,20.34,20.15
8/19/2023,16,4008,20.38,19.12
8/19/2023,17,4008,27.88,23.74
8/19/2023,18,4008,31.5,29.51
8/19/2023,19,4008,31.33,29.37
8/19/2023,20,4008,31.1,26.52
8/19/2023,21,4008,28.24,29.36
8/19/2023,22,4008,23.51,18.9
8/19/2023,23,4008,22.6,18.26
8/19/2023,24,4008,22.94,18.88
8/20/2023,1,4008,21.59,20.66
8/20/2023,2,4008,20.29,18.55
8/20/2023,3,4008,19.65,15.27
8/20/2023,4,4008,17.29,14.8
8/20/2023,5,4008,16.18,15.22
8/20/2023,6,4008,18.11,16.7
8/20/2023,7,4008,16.07,18.15
8/20/2023,8,4008,15.65,18.08
8/20/2023,9,4008,15.86,15.41
8/20/2023,10,4008,15.84,14.96
8/20/2023,11,4008,16.12,15.16
8/20/2023,12,4008,15.8,15.63
8/20/2023,13,4008,21.59,14.88
8/20/2023,14,4008,21.78,14.5
8/20/2023,15,4008,22.07,15.53
8/20/2023,16,4008,31.57,19.33
8/20/2023,17,4008,34.06,28.37
8/20/2023,18,4008,31.64,26.22
8/20/2023,19,4008,35.84,39.05
8/20/2023,20,4008,33.29,40.86
8/20/2023,21,4008,31.27,42.51
8/20/2023,22,4008,25.53,31.42
8/20/2023,23,4008,28.08,37.15
8/20/2023,24,4008,28.3,42.69
8/21/2023,1,4008,25.26,22.56
8/21/2023,2,4008,23,19.59
8/21/2023,3,4008,20.8,15.76
8/21/2023,4,4008,19.12,14.68
8/21/2023,5,4008,21.43,15.59
8/21/2023,6,4008,24,18.86
8/21/2023,7,4008,25.41,17.8
8/21/2023,8,4008,25.48,18.94
8/21/2023,9,4008,25.59,34.78
8/21/2023,10,4008,28.36,26.3
8/21/2023,11,4008,24.79,23.1
8/21/2023,12,4008,25.49,22.28
8/21/2023,13,4008,25.91,35.59
8/21/2023,14,4008,28.75,38.13
8/21/2023,15,4008,33.6,43.48
8/21/2023,16,4008,31.29,38.98
8/21/2023,17,4008,39.1,48.37
8/21/2023,18,4008,44.55,60.89
8/21/2023,19,4008,44.55,53.39
8/21/2023,20,4008,39.82,49.55
8/21/2023,21,4008,33.54,47.65
8/21/2023,22,4008,29.16,34.62
8/21/2023,23,4008,27.46,33.53
8/21/2023,24,4008,29.65,39.91
8/22/2023,1,4008,24.83,37.33
8/22/2023,2,4008,26.4,22.08
8/22/2023,3,4008,22.44,27.23
8/22/2023,4,4008,21.25,24.49
8/22/2023,5,4008,21.18,25.85
8/22/2023,6,4008,24.84,32.75
8/22/2023,7,4008,26.15,27.55
8/22/2023,8,4008,22.76,20.05
8/22/2023,9,4008,22.12,20.2
8/22/2023,10,4008,20.67,16.99
8/22/2023,11,4008,17.07,17.26
8/22/2023,12,4008,20.93,19
8/22/2023,13,4008,21.75,19.17
8/22/2023,14,4008,23.3,19.62
8/22/2023,15,4008,22.1,19.58
8/22/2023,16,4008,21.25,18.2
8/22/2023,17,4008,21.88,32.59
8/22/2023,18,4008,33.31,56.51
8/22/2023,19,4008,34.32,52.8
8/22/2023,20,4008,35.2,40.76
8/22/2023,21,4008,33.23,30.25
8/22/2023,22,4008,25.93,25.07
8/22/2023,23,4008,22.81,27.05
8/22/2023,24,4008,25.95,36.34
8/23/2023,1,4008,21.78,21.86
8/23/2023,2,4008,21.7,21.09
8/23/2023,3,4008,19.23,19.66
8/23/2023,4,4008,18.93,18.98
8/23/2023,5,4008,19.21,20.06
8/23/2023,6,4008,20.88,20.17
8/23/2023,7,4008,20.84,21.04
8/23/2023,8,4008,18.18,15.48
8/23/2023,9,4008,18.87,16.22
8/23/2023,10,4008,17.09,16.43
8/23/2023,11,4008,18.14,16.42
8/23/2023,12,4008,18.06,15.62
8/23/2023,13,4008,21.14,17.12
8/23/2023,14,4008,21.94,18.28
8/23/2023,15,4008,22.02,21.12
8/23/2023,16,4008,20.44,17.82
8/23/2023,17,4008,24.39,28.99
8/23/2023,18,4008,31.9,43.89
8/23/2023,19,4008,35.18,48.99
8/23/2023,20,4008,35.02,42
8/23/2023,21,4008,29.93,33.97
8/23/2023,22,4008,21.96,24.53
8/23/2023,23,4008,22.11,24.57
8/23/2023,24,4008,22.29,31.46
8/24/2023,1,4008,25.27,33.99
8/24/2023,2,4008,24.99,28.15
8/24/2023,3,4008,20.67,22.98
8/24/2023,4,4008,20.36,21.78
8/24/2023,5,4008,21.33,21.64
8/24/2023,6,4008,26.97,36.77
8/24/2023,7,4008,27.75,44.33
8/24/2023,8,4008,20.31,23.24
8/24/2023,9,4008,21.71,23.52
8/24/2023,10,4008,21.56,28.22
8/24/2023,11,4008,18.54,21.41
8/24/2023,12,4008,21.18,24.41
8/24/2023,13,4008,22.36,42.35
8/24/2023,14,4008,26.91,39.27
8/24/2023,15,4008,26.41,35.22
8/24/2023,16,4008,21.48,35.47
8/24/2023,17,4008,24.92,22.25
8/24/2023,18,4008,25.68,19.7
8/24/2023,19,4008,28.13,23.32
8/24/2023,20,4008,33.35,26.63
8/24/2023,21,4008,26.94,29.82
8/24/2023,22,4008,25.88,30.85
8/24/2023,23,4008,22.26,25.61
8/24/2023,24,4008,26.26,37.51
8/25/2023,1,4008,28.27,30.76
8/25/2023,2,4008,25.34,20.81
8/25/2023,3,4008,24.97,21.39
8/25/2023,4,4008,23.38,19.78
8/25/2023,5,4008,21.44,18.51
8/25/2023,6,4008,28.02,19.68
8/25/2023,7,4008,25.56,25.55
8/25/2023,8,4008,26.07,36.64
8/25/2023,9,4008,29.62,42.84
8/25/2023,10,4008,32.82,38.27
8/25/2023,11,4008,31.57,38.49
8/25/2023,12,4008,33.09,46.16
8/25/2023,13,4008,33.32,37.7
8/25/2023,14,4008,31.95,42.64
8/25/2023,15,4008,33.19,38.73
8/25/2023,16,4008,25.07,32.88
8/25/2023,17,4008,23.59,29.65
8/25/2023,18,4008,27.84,31.76
8/25/2023,19,4008,26.53,37.47
8/25/2023,20,4008,31.48,44.32
8/25/2023,21,4008,30.68,36.92
8/25/2023,22,4008,22.86,27.73
8/25/2023,23,4008,23.89,40.49
8/25/2023,24,4008,25.2,51.3
8/26/2023,1,4008,28.89,56.16
8/26/2023,2,4008,24.32,32.92
8/26/2023,3,4008,28.81,25.62
8/26/2023,4,4008,23.56,23.81
8/26/2023,5,4008,23.21,23.62
8/26/2023,6,4008,24.34,24.8
8/26/2023,7,4008,23.93,44.49
8/26/2023,8,4008,26.13,40.48
8/26/2023,9,4008,30,22.79
8/26/2023,10,4008,30.53,21.92
8/26/2023,11,4008,25.28,20.95
8/26/2023,12,4008,27.26,23.44
8/26/2023,13,4008,27.63,29.54
8/26/2023,14,4008,28.53,24.65
8/26/2023,15,4008,29.01,22.9
8/26/2023,16,4008,30.96,26.36
8/26/2023,17,4008,31.58,34.12
8/26/2023,18,4008,36.64,40.37
8/26/2023,19,4008,37.76,42.84
8/26/2023,20,4008,33.13,37.38
8/26/2023,21,4008,31.1,35.89
8/26/2023,22,4008,26.19,38.41
8/26/2023,23,4008,29.78,36.5
8/26/2023,24,4008,27.34,39.18
8/27/2023,1,4008,27.39,24.7
8/27/2023,2,4008,23.35,32.44
8/27/2023,3,4008,23.87,22.85
8/27/2023,4,4008,20.9,20.07
8/27/2023,5,4008,21.04,18.78
8/27/2023,6,4008,20.01,20.15
8/27/2023,7,4008,18.52,19.17
8/27/2023,8,4008,20.9,17.44
8/27/2023,9,4008,23.14,19.43
8/27/2023,10,4008,23.77,21.06
8/27/2023,11,4008,23.64,25.51
8/27/2023,12,4008,23.02,19.92
8/27/2023,13,4008,22.42,25.3
8/27/2023,14,4008,22.66,22.63
8/27/2023,15,4008,22.95,24.49
8/27/2023,16,4008,23.76,27.79
8/27/2023,17,4008,27.23,36.9
8/27/2023,18,4008,31.05,44.26
8/27/2023,19,4008,31.05,45.46
8/27/2023,20,4008,31.05,39.9
8/27/2023,21,4008,30.89,36.88
8/27/2023,22,4008,23.85,39.77
8/27/2023,23,4008,23.89,37.19
8/27/2023,24,4008,22.3,33.41
8/28/2023,1,4008,22.97,28.01
8/28/2023,2,4008,22.88,21.07
8/28/2023,3,4008,22.75,22.55
8/28/2023,4,4008,22.49,58.65
8/28/2023,5,4008,22.28,98.08
8/28/2023,6,4008,23.28,42.47
8/28/2023,7,4008,27.3,43.89
8/28/2023,8,4008,22.91,27.96
8/28/2023,9,4008,24.7,44.11
8/28/2023,10,4008,22.44,50.74
8/28/2023,11,4008,22.29,31.13
8/28/2023,12,4008,20.57,28.62
8/28/2023,13,4008,22.32,39.2
8/28/2023,14,4008,23.11,49.16
8/28/2023,15,4008,25.82,56.64
8/28/2023,16,4008,25.87,55.52
8/28/2023,17,4008,27.01,57.76
8/28/2023,18,4008,37.15,58.61
8/28/2023,19,4008,36.73,55.75
8/28/2023,20,4008,36.71,69.13
8/28/2023,21,4008,28.99,75.67
8/28/2023,22,4008,24.51,36.18
8/28/2023,23,4008,23.06,44.23
8/28/2023,24,4008,22.83,23.69
8/29/2023,1,4008,30.85,34.71
8/29/2023,2,4008,30.42,32.2
8/29/2023,3,4008,28.1,23.45
8/29/2023,4,4008,25.96,22.62
8/29/2023,5,4008,25.19,21.98
8/29/2023,6,4008,25.75,23.57
