Date,HE,MWh,Fuel Price,Forward Reserve Threshold Price,Day of Week,Holiday
1/23/2020,11,14074,2.09,42.6,Thu,n
1/23/2020,12,13959,2.09,42.6,Thu,n
1/23/2020,13,13771,2.09,42.6,Thu,n
1/23/2020,14,13730,2.09,42.6,Thu,n
1/23/2020,15,13899,2.09,42.6,Thu,n
1/23/2020,16,14123,2.09,42.6,Thu,n
1/23/2020,17,14963,2.09,42.6,Thu,n
1/23/2020,18,16286,2.09,42.6,Thu,n
1/23/2020,19,16029,2.09,42.6,Thu,n
1/23/2020,20,15517,2.09,42.6,Thu,n
1/23/2020,21,15022,2.09,42.6,Thu,n
1/23/2020,22,14324,2.09,42.6,Thu,n
1/23/2020,23,12945,2.09,42.6,Thu,n
1/23/2020,24,12005,2.09,42.6,Thu,n
1/24/2020,1,11884,1.91,38.93,Fri,n
1/24/2020,2,11797,1.91,38.93,Fri,n
1/24/2020,3,11674,1.91,38.93,Fri,n
1/24/2020,4,11940,1.91,38.93,Fri,n
1/24/2020,5,12148,1.91,38.93,Fri,n
1/24/2020,6,12675,1.91,38.93,Fri,n
1/24/2020,7,14572,1.91,38.93,Fri,n
1/24/2020,8,15396,1.91,38.93,Fri,n
1/24/2020,9,15295,1.91,38.93,Fri,n
1/24/2020,10,14806,1.91,38.93,Fri,n
1/24/2020,11,14648,1.91,38.93,Fri,n
1/24/2020,12,14384,1.91,38.93,Fri,n
1/24/2020,13,14306,1.91,38.93,Fri,n
1/24/2020,14,14432,1.91,38.93,Fri,n
1/24/2020,15,14393,1.91,38.93,Fri,n
1/24/2020,16,14444,1.91,38.93,Fri,n
1/24/2020,17,15105,1.91,38.93,Fri,n
1/24/2020,18,15998,1.91,38.93,Fri,n
1/24/2020,19,15683,1.91,38.93,Fri,n
1/24/2020,20,15234,1.91,38.93,Fri,n
1/24/2020,21,14802,1.91,38.93,Fri,n
1/24/2020,22,14008,1.91,38.93,Fri,n
1/24/2020,23,13025,1.91,38.93,Fri,n
1/24/2020,24,11720,1.91,38.93,Fri,n
1/25/2020,1,11497,1.86,37.91,Sat,n
1/25/2020,2,11179,1.86,37.91,Sat,n
1/25/2020,3,10935,1.86,37.91,Sat,n
1/25/2020,4,10997,1.86,37.91,Sat,n
1/25/2020,5,11151,1.86,37.91,Sat,n
1/25/2020,6,11500,1.86,37.91,Sat,n
1/25/2020,7,11935,1.86,37.91,Sat,n
1/25/2020,8,12648,1.86,37.91,Sat,n
1/25/2020,9,13364,1.86,37.91,Sat,n
1/25/2020,10,13694,1.86,37.91,Sat,n
1/25/2020,11,13863,1.86,37.91,Sat,n
1/25/2020,12,13739,1.86,37.91,Sat,n
1/25/2020,13,13658,1.86,37.91,Sat,n
1/25/2020,14,13597,1.86,37.91,Sat,n
1/25/2020,15,13476,1.86,37.91,Sat,n
1/25/2020,16,13699,1.86,37.91,Sat,n
1/25/2020,17,14281,1.86,37.91,Sat,n
1/25/2020,18,15106,1.86,37.91,Sat,n
1/25/2020,19,14468,1.86,37.91,Sat,n
1/25/2020,20,13756,1.86,37.91,Sat,n
1/25/2020,21,13095,1.86,37.91,Sat,n
1/25/2020,22,12620,1.86,37.91,Sat,n
1/25/2020,23,11727,1.86,37.91,Sat,n
1/25/2020,24,11155,1.86,37.91,Sat,n
1/26/2020,1,10253,1.86,37.91,Sun,n
1/26/2020,2,10102,1.86,37.91,Sun,n
1/26/2020,3,10062,1.86,37.91,Sun,n
1/26/2020,4,10129,1.86,37.91,Sun,n
1/26/2020,5,10051,1.86,37.91,Sun,n
1/26/2020,6,10257,1.86,37.91,Sun,n
1/26/2020,7,10539,1.86,37.91,Sun,n
1/26/2020,8,11124,1.86,37.91,Sun,n
1/26/2020,9,11800,1.86,37.91,Sun,n
1/26/2020,10,12051,1.86,37.91,Sun,n
1/26/2020,11,12057,1.86,37.91,Sun,n
1/26/2020,12,12000,1.86,37.91,Sun,n
1/26/2020,13,11923,1.86,37.91,Sun,n
1/26/2020,14,11971,1.86,37.91,Sun,n
1/26/2020,15,12002,1.86,37.91,Sun,n
1/26/2020,16,12327,1.86,37.91,Sun,n
1/26/2020,17,13312,1.86,37.91,Sun,n
1/26/2020,18,14544,1.86,37.91,Sun,n
1/26/2020,19,14577,1.86,37.91,Sun,n
1/26/2020,20,13879,1.86,37.91,Sun,n
1/26/2020,21,13316,1.86,37.91,Sun,n
1/26/2020,22,12622,1.86,37.91,Sun,n
1/26/2020,23,11498,1.86,37.91,Sun,n
1/26/2020,24,10655,1.86,37.91,Sun,n
1/27/2020,1,10986,1.86,37.91,Mon,n
1/27/2020,2,10659,1.86,37.91,Mon,n
1/27/2020,3,10693,1.86,37.91,Mon,n
1/27/2020,4,10572,1.86,37.91,Mon,n
1/27/2020,5,11015,1.86,37.91,Mon,n
1/27/2020,6,11745,1.86,37.91,Mon,n
1/27/2020,7,13664,1.86,37.91,Mon,n
1/27/2020,8,14797,1.86,37.91,Mon,n
1/27/2020,9,14793,1.86,37.91,Mon,n
1/27/2020,10,14374,1.86,37.91,Mon,n
1/27/2020,11,14313,1.86,37.91,Mon,n
1/27/2020,12,13949,1.86,37.91,Mon,n
1/27/2020,13,13811,1.86,37.91,Mon,n
1/27/2020,14,13735,1.86,37.91,Mon,n
1/27/2020,15,13852,1.86,37.91,Mon,n
1/27/2020,16,14143,1.86,37.91,Mon,n
1/27/2020,17,15030,1.86,37.91,Mon,n
1/27/2020,18,16219,1.86,37.91,Mon,n
1/27/2020,19,16061,1.86,37.91,Mon,n
1/27/2020,20,15283,1.86,37.91,Mon,n
1/27/2020,21,14838,1.86,37.91,Mon,n
1/27/2020,22,13793,1.86,37.91,Mon,n
1/27/2020,23,12526,1.86,37.91,Mon,n
1/27/2020,24,11434,1.86,37.91,Mon,n
1/28/2020,1,11084,2,40.76,Tue,n
1/28/2020,2,11035,2,40.76,Tue,n
1/28/2020,3,10959,2,40.76,Tue,n
1/28/2020,4,11064,2,40.76,Tue,n
1/28/2020,5,11414,2,40.76,Tue,n
1/28/2020,6,12135,2,40.76,Tue,n
1/28/2020,7,13992,2,40.76,Tue,n
1/28/2020,8,15094,2,40.76,Tue,n
1/28/2020,9,14617,2,40.76,Tue,n
1/28/2020,10,14326,2,40.76,Tue,n
1/28/2020,11,14118,2,40.76,Tue,n
1/28/2020,12,14107,2,40.76,Tue,n
1/28/2020,13,13875,2,40.76,Tue,n
1/28/2020,14,13938,2,40.76,Tue,n
1/28/2020,15,14108,2,40.76,Tue,n
1/28/2020,16,14426,2,40.76,Tue,n
1/28/2020,17,15396,2,40.76,Tue,n
1/28/2020,18,16644,2,40.76,Tue,n
1/28/2020,19,16511,2,40.76,Tue,n
1/28/2020,20,15886,2,40.76,Tue,n
1/28/2020,21,15361,2,40.76,Tue,n
1/28/2020,22,14350,2,40.76,Tue,n
1/28/2020,23,13262,2,40.76,Tue,n
1/28/2020,24,12207,2,40.76,Tue,n
1/29/2020,1,11587,2.25,45.86,Wed,n
1/29/2020,2,11279,2.25,45.86,Wed,n
1/29/2020,3,11145,2.25,45.86,Wed,n
1/29/2020,4,11182,2.25,45.86,Wed,n
1/29/2020,5,11313,2.25,45.86,Wed,n
1/29/2020,6,12316,2.25,45.86,Wed,n
1/29/2020,7,14189,2.25,45.86,Wed,n
1/29/2020,8,15074,2.25,45.86,Wed,n
1/29/2020,9,14713,2.25,45.86,Wed,n
1/29/2020,10,14197,2.25,45.86,Wed,n
1/29/2020,11,13718,2.25,45.86,Wed,n
1/29/2020,12,13443,2.25,45.86,Wed,n
1/29/2020,13,13144,2.25,45.86,Wed,n
1/29/2020,14,13085,2.25,45.86,Wed,n
1/29/2020,15,13347,2.25,45.86,Wed,n
1/29/2020,16,13913,2.25,45.86,Wed,n
1/29/2020,17,14927,2.25,45.86,Wed,n
1/29/2020,18,16463,2.25,45.86,Wed,n
1/29/2020,19,16582,2.25,45.86,Wed,n
1/29/2020,20,15988,2.25,45.86,Wed,n
1/29/2020,21,15465,2.25,45.86,Wed,n
1/29/2020,22,14820,2.25,45.86,Wed,n
1/29/2020,23,13724,2.25,45.86,Wed,n
1/29/2020,24,12615,2.25,45.86,Wed,n
1/30/2020,1,12481,2.14,43.62,Thu,n
1/30/2020,2,12271,2.14,43.62,Thu,n
1/30/2020,3,12077,2.14,43.62,Thu,n
1/30/2020,4,12187,2.14,43.62,Thu,n
1/30/2020,5,12614,2.14,43.62,Thu,n
1/30/2020,6,13440,2.14,43.62,Thu,n
1/30/2020,7,15099,2.14,43.62,Thu,n
1/30/2020,8,15926,2.14,43.62,Thu,n
1/30/2020,9,15639,2.14,43.62,Thu,n
1/30/2020,10,14608,2.14,43.62,Thu,n
1/30/2020,11,14117,2.14,43.62,Thu,n
1/30/2020,12,13893,2.14,43.62,Thu,n
1/30/2020,13,13670,2.14,43.62,Thu,n
1/30/2020,14,13704,2.14,43.62,Thu,n
1/30/2020,15,14003,2.14,43.62,Thu,n
1/30/2020,16,14490,2.14,43.62,Thu,n
1/30/2020,17,15453,2.14,43.62,Thu,n
1/30/2020,18,16943,2.14,43.62,Thu,n
1/30/2020,19,16878,2.14,43.62,Thu,n
1/30/2020,20,16153,2.14,43.62,Thu,n
1/30/2020,21,15642,2.14,43.62,Thu,n
1/30/2020,22,14700,2.14,43.62,Thu,n
1/30/2020,23,13500,2.14,43.62,Thu,n
1/30/2020,24,12505,2.14,43.62,Thu,n
1/31/2020,1,12033,1.8,36.69,Fri,n
1/31/2020,2,11657,1.8,36.69,Fri,n
1/31/2020,3,11524,1.8,36.69,Fri,n
1/31/2020,4,11548,1.8,36.69,Fri,n
1/31/2020,5,11888,1.8,36.69,Fri,n
1/31/2020,6,12788,1.8,36.69,Fri,n
1/31/2020,7,14625,1.8,36.69,Fri,n
1/31/2020,8,15441,1.8,36.69,Fri,n
1/31/2020,9,15000,1.8,36.69,Fri,n
1/31/2020,10,14022,1.8,36.69,Fri,n
1/31/2020,11,13697,1.8,36.69,Fri,n
1/31/2020,12,13233,1.8,36.69,Fri,n
1/31/2020,13,12979,1.8,36.69,Fri,n
1/31/2020,14,13136,1.8,36.69,Fri,n
1/31/2020,15,13252,1.8,36.69,Fri,n
1/31/2020,16,13714,1.8,36.69,Fri,n
1/31/2020,17,14585,1.8,36.69,Fri,n
1/31/2020,18,15444,1.8,36.69,Fri,n
1/31/2020,19,15336,1.8,36.69,Fri,n
1/31/2020,20,14883,1.8,36.69,Fri,n
1/31/2020,21,14187,1.8,36.69,Fri,n
1/31/2020,22,13536,1.8,36.69,Fri,n
1/31/2020,23,12373,1.8,36.69,Fri,n
1/31/2020,24,11533,1.8,36.69,Fri,n
2/1/2020,1,11565,1.75,35.67,Sat,n
2/1/2020,2,11495,1.75,35.67,Sat,n
2/1/2020,3,11600,1.75,35.67,Sat,n
2/1/2020,4,11430,1.75,35.67,Sat,n
2/1/2020,5,11417,1.75,35.67,Sat,n
2/1/2020,6,11658,1.75,35.67,Sat,n
2/1/2020,7,11929,1.75,35.67,Sat,n
2/1/2020,8,12633,1.75,35.67,Sat,n
2/1/2020,9,13722,1.75,35.67,Sat,n
2/1/2020,10,14045,1.75,35.67,Sat,n
2/1/2020,11,14135,1.75,35.67,Sat,n
2/1/2020,12,14024,1.75,35.67,Sat,n
2/1/2020,13,13686,1.75,35.67,Sat,n
2/1/2020,14,13592,1.75,35.67,Sat,n
2/1/2020,15,13500,1.75,35.67,Sat,n
2/1/2020,16,13802,1.75,35.67,Sat,n
2/1/2020,17,14403,1.75,35.67,Sat,n
2/1/2020,18,15046,1.75,35.67,Sat,n
2/1/2020,19,14751,1.75,35.67,Sat,n
2/1/2020,20,14111,1.75,35.67,Sat,n
2/1/2020,21,13771,1.75,35.67,Sat,n
2/1/2020,22,13226,1.75,35.67,Sat,n
2/1/2020,23,12187,1.75,35.67,Sat,n
2/1/2020,24,11479,1.75,35.67,Sat,n
2/2/2020,1,11299,1.75,35.67,Sun,n
2/2/2020,2,11140,1.75,35.67,Sun,n
2/2/2020,3,11096,1.75,35.67,Sun,n
2/2/2020,4,11029,1.75,35.67,Sun,n
2/2/2020,5,11022,1.75,35.67,Sun,n
2/2/2020,6,11084,1.75,35.67,Sun,n
2/2/2020,7,11376,1.75,35.67,Sun,n
2/2/2020,8,11775,1.75,35.67,Sun,n
2/2/2020,9,12781,1.75,35.67,Sun,n
2/2/2020,10,13169,1.75,35.67,Sun,n
2/2/2020,11,13014,1.75,35.67,Sun,n
2/2/2020,12,13035,1.75,35.67,Sun,n
2/2/2020,13,12782,1.75,35.67,Sun,n
2/2/2020,14,12596,1.75,35.67,Sun,n
2/2/2020,15,12681,1.75,35.67,Sun,n
2/2/2020,16,13066,1.75,35.67,Sun,n
2/2/2020,17,13946,1.75,35.67,Sun,n
2/2/2020,18,15050,1.75,35.67,Sun,n
2/2/2020,19,14898,1.75,35.67,Sun,n
2/2/2020,20,14446,1.75,35.67,Sun,n
2/2/2020,21,13973,1.75,35.67,Sun,n
2/2/2020,22,13161,1.75,35.67,Sun,n
2/2/2020,23,12242,1.75,35.67,Sun,n
2/2/2020,24,11493,1.75,35.67,Sun,n
2/3/2020,1,11013,1.75,35.67,Mon,n
2/3/2020,2,10853,1.75,35.67,Mon,n
2/3/2020,3,10973,1.75,35.67,Mon,n
2/3/2020,4,10982,1.75,35.67,Mon,n
2/3/2020,5,11134,1.75,35.67,Mon,n
2/3/2020,6,11554,1.75,35.67,Mon,n
2/3/2020,7,13108,1.75,35.67,Mon,n
2/3/2020,8,13996,1.75,35.67,Mon,n
2/3/2020,9,13809,1.75,35.67,Mon,n
2/3/2020,10,13338,1.75,35.67,Mon,n
2/3/2020,11,12926,1.75,35.67,Mon,n
2/3/2020,12,12718,1.75,35.67,Mon,n
2/3/2020,13,12381,1.75,35.67,Mon,n
2/3/2020,14,12405,1.75,35.67,Mon,n
2/3/2020,15,12524,1.75,35.67,Mon,n
2/3/2020,16,12823,1.75,35.67,Mon,n
2/3/2020,17,13713,1.75,35.67,Mon,n
2/3/2020,18,15065,1.75,35.67,Mon,n
2/3/2020,19,14902,1.75,35.67,Mon,n
2/3/2020,20,14487,1.75,35.67,Mon,n
2/3/2020,21,14056,1.75,35.67,Mon,n
2/3/2020,22,13077,1.75,35.67,Mon,n
2/3/2020,23,11902,1.75,35.67,Mon,n
2/3/2020,24,11044,1.75,35.67,Mon,n
2/4/2020,1,11260,1.82,37.09,Tue,n
2/4/2020,2,11354,1.82,37.09,Tue,n
2/4/2020,3,11251,1.82,37.09,Tue,n
2/4/2020,4,11159,1.82,37.09,Tue,n
2/4/2020,5,11271,1.82,37.09,Tue,n
2/4/2020,6,11951,1.82,37.09,Tue,n
2/4/2020,7,13444,1.82,37.09,Tue,n
2/4/2020,8,14701,1.82,37.09,Tue,n
2/4/2020,9,14709,1.82,37.09,Tue,n
2/4/2020,10,14623,1.82,37.09,Tue,n
2/4/2020,11,14642,1.82,37.09,Tue,n
2/4/2020,12,14559,1.82,37.09,Tue,n
2/4/2020,13,14390,1.82,37.09,Tue,n
2/4/2020,14,14295,1.82,37.09,Tue,n
2/4/2020,15,14152,1.82,37.09,Tue,n
2/4/2020,16,14294,1.82,37.09,Tue,n
2/4/2020,17,14937,1.82,37.09,Tue,n
2/4/2020,18,15878,1.82,37.09,Tue,n
2/4/2020,19,15444,1.82,37.09,Tue,n
2/4/2020,20,14938,1.82,37.09,Tue,n
2/4/2020,21,14260,1.82,37.09,Tue,n
2/4/2020,22,13345,1.82,37.09,Tue,n
2/4/2020,23,12334,1.82,37.09,Tue,n
2/4/2020,24,11291,1.82,37.09,Tue,n
2/5/2020,1,10196,1.98,40.35,Wed,n
2/5/2020,2,10276,1.98,40.35,Wed,n
2/5/2020,3,10295,1.98,40.35,Wed,n
2/5/2020,4,10303,1.98,40.35,Wed,n
2/5/2020,5,10377,1.98,40.35,Wed,n
2/5/2020,6,11039,1.98,40.35,Wed,n
2/5/2020,7,13277,1.98,40.35,Wed,n
2/5/2020,8,14071,1.98,40.35,Wed,n
2/5/2020,9,14206,1.98,40.35,Wed,n
2/5/2020,10,14154,1.98,40.35,Wed,n
2/5/2020,11,14202,1.98,40.35,Wed,n
2/5/2020,12,13994,1.98,40.35,Wed,n
2/5/2020,13,13842,1.98,40.35,Wed,n
2/5/2020,14,13683,1.98,40.35,Wed,n
2/5/2020,15,13701,1.98,40.35,Wed,n
2/5/2020,16,13913,1.98,40.35,Wed,n
2/5/2020,17,14771,1.98,40.35,Wed,n
2/5/2020,18,16159,1.98,40.35,Wed,n
2/5/2020,19,16186,1.98,40.35,Wed,n
2/5/2020,20,15642,1.98,40.35,Wed,n
2/5/2020,21,15275,1.98,40.35,Wed,n
2/5/2020,22,14482,1.98,40.35,Wed,n
2/5/2020,23,13297,1.98,40.35,Wed,n
2/5/2020,24,12329,1.98,40.35,Wed,n
2/6/2020,1,11700,1.87,38.11,Thu,n
2/6/2020,2,11359,1.87,38.11,Thu,n
2/6/2020,3,11194,1.87,38.11,Thu,n
2/6/2020,4,11237,1.87,38.11,Thu,n
2/6/2020,5,11469,1.87,38.11,Thu,n
2/6/2020,6,12277,1.87,38.11,Thu,n
2/6/2020,7,13920,1.87,38.11,Thu,n
2/6/2020,8,14904,1.87,38.11,Thu,n
2/6/2020,9,15078,1.87,38.11,Thu,n
2/6/2020,10,15052,1.87,38.11,Thu,n
2/6/2020,11,15361,1.87,38.11,Thu,n
2/6/2020,12,15340,1.87,38.11,Thu,n
2/6/2020,13,15294,1.87,38.11,Thu,n
2/6/2020,14,15158,1.87,38.11,Thu,n
2/6/2020,15,15089,1.87,38.11,Thu,n
2/6/2020,16,15269,1.87,38.11,Thu,n
2/6/2020,17,15669,1.87,38.11,Thu,n
2/6/2020,18,16237,1.87,38.11,Thu,n
2/6/2020,19,15907,1.87,38.11,Thu,n
2/6/2020,20,15132,1.87,38.11,Thu,n
2/6/2020,21,14322,1.87,38.11,Thu,n
2/6/2020,22,13072,1.87,38.11,Thu,n
2/6/2020,23,12075,1.87,38.11,Thu,n
2/6/2020,24,10986,1.87,38.11,Thu,n
2/7/2020,1,11376,2.25,45.86,Fri,n
2/7/2020,2,11266,2.25,45.86,Fri,n
2/7/2020,3,11096,2.25,45.86,Fri,n
2/7/2020,4,10986,2.25,45.86,Fri,n
2/7/2020,5,11059,2.25,45.86,Fri,n
2/7/2020,6,11483,2.25,45.86,Fri,n
2/7/2020,7,13010,2.25,45.86,Fri,n
2/7/2020,8,14090,2.25,45.86,Fri,n
2/7/2020,9,14102,2.25,45.86,Fri,n
2/7/2020,10,14276,2.25,45.86,Fri,n
2/7/2020,11,14269,2.25,45.86,Fri,n
2/7/2020,12,14180,2.25,45.86,Fri,n
2/7/2020,13,13760,2.25,45.86,Fri,n
2/7/2020,14,13510,2.25,45.86,Fri,n
2/7/2020,15,13535,2.25,45.86,Fri,n
2/7/2020,16,13575,2.25,45.86,Fri,n
2/7/2020,17,14040,2.25,45.86,Fri,n
2/7/2020,18,14865,2.25,45.86,Fri,n
2/7/2020,19,14747,2.25,45.86,Fri,n
2/7/2020,20,14420,2.25,45.86,Fri,n
2/7/2020,21,14228,2.25,45.86,Fri,n
2/7/2020,22,13710,2.25,45.86,Fri,n
2/7/2020,23,12751,2.25,45.86,Fri,n
2/7/2020,24,11963,2.25,45.86,Fri,n
2/8/2020,1,11992,2.56,52.18,Sat,n
2/8/2020,2,12102,2.56,52.18,Sat,n
2/8/2020,3,12109,2.56,52.18,Sat,n
2/8/2020,4,12177,2.56,52.18,Sat,n
2/8/2020,5,12113,2.56,52.18,Sat,n
2/8/2020,6,12097,2.56,52.18,Sat,n
2/8/2020,7,12727,2.56,52.18,Sat,n
2/8/2020,8,13336,2.56,52.18,Sat,n
2/8/2020,9,13715,2.56,52.18,Sat,n
2/8/2020,10,13722,2.56,52.18,Sat,n
2/8/2020,11,13343,2.56,52.18,Sat,n
2/8/2020,12,13170,2.56,52.18,Sat,n
2/8/2020,13,12930,2.56,52.18,Sat,n
2/8/2020,14,12788,2.56,52.18,Sat,n
2/8/2020,15,12897,2.56,52.18,Sat,n
2/8/2020,16,13343,2.56,52.18,Sat,n
2/8/2020,17,14481,2.56,52.18,Sat,n
2/8/2020,18,15875,2.56,52.18,Sat,n
2/8/2020,19,15825,2.56,52.18,Sat,n
2/8/2020,20,15628,2.56,52.18,Sat,n
2/8/2020,21,15149,2.56,52.18,Sat,n
2/8/2020,22,14424,2.56,52.18,Sat,n
2/8/2020,23,13579,2.56,52.18,Sat,n
2/8/2020,24,12893,2.56,52.18,Sat,n
2/9/2020,1,12423,2.56,52.18,Sun,n
2/9/2020,2,12307,2.56,52.18,Sun,n
2/9/2020,3,12115,2.56,52.18,Sun,n
2/9/2020,4,12121,2.56,52.18,Sun,n
2/9/2020,5,12194,2.56,52.18,Sun,n
2/9/2020,6,12366,2.56,52.18,Sun,n
2/9/2020,7,13081,2.56,52.18,Sun,n
2/9/2020,8,13559,2.56,52.18,Sun,n
2/9/2020,9,14138,2.56,52.18,Sun,n
2/9/2020,10,14145,2.56,52.18,Sun,n
2/9/2020,11,14009,2.56,52.18,Sun,n
2/9/2020,12,13998,2.56,52.18,Sun,n
2/9/2020,13,13882,2.56,52.18,Sun,n
2/9/2020,14,13956,2.56,52.18,Sun,n
2/9/2020,15,13971,2.56,52.18,Sun,n
2/9/2020,16,14115,2.56,52.18,Sun,n
2/9/2020,17,15058,2.56,52.18,Sun,n
2/9/2020,18,16045,2.56,52.18,Sun,n
2/9/2020,19,15837,2.56,52.18,Sun,n
2/9/2020,20,15281,2.56,52.18,Sun,n
2/9/2020,21,14624,2.56,52.18,Sun,n
2/9/2020,22,13445,2.56,52.18,Sun,n
2/9/2020,23,12368,2.56,52.18,Sun,n
2/9/2020,24,11737,2.56,52.18,Sun,n
2/10/2020,1,10966,2.56,52.18,Mon,n
2/10/2020,2,10903,2.56,52.18,Mon,n
2/10/2020,3,10782,2.56,52.18,Mon,n
2/10/2020,4,10759,2.56,52.18,Mon,n
2/10/2020,5,10967,2.56,52.18,Mon,n
2/10/2020,6,11715,2.56,52.18,Mon,n
2/10/2020,7,13349,2.56,52.18,Mon,n
2/10/2020,8,14346,2.56,52.18,Mon,n
2/10/2020,9,14558,2.56,52.18,Mon,n
2/10/2020,10,14504,2.56,52.18,Mon,n
2/10/2020,11,14460,2.56,52.18,Mon,n
2/10/2020,12,14598,2.56,52.18,Mon,n
2/10/2020,13,14389,2.56,52.18,Mon,n
2/10/2020,14,14474,2.56,52.18,Mon,n
2/10/2020,15,14216,2.56,52.18,Mon,n
2/10/2020,16,14354,2.56,52.18,Mon,n
2/10/2020,17,14797,2.56,52.18,Mon,n
2/10/2020,18,15629,2.56,52.18,Mon,n
2/10/2020,19,15500,2.56,52.18,Mon,n
2/10/2020,20,15059,2.56,52.18,Mon,n
2/10/2020,21,14418,2.56,52.18,Mon,n
2/10/2020,22,13443,2.56,52.18,Mon,n
2/10/2020,23,12171,2.56,52.18,Mon,n
2/10/2020,24,11131,2.56,52.18,Mon,n
2/11/2020,1,10777,1.81,36.89,Tue,n
2/11/2020,2,10721,1.81,36.89,Tue,n
2/11/2020,3,10588,1.81,36.89,Tue,n
2/11/2020,4,10632,1.81,36.89,Tue,n
2/11/2020,5,10916,1.81,36.89,Tue,n
2/11/2020,6,11652,1.81,36.89,Tue,n
2/11/2020,7,13578,1.81,36.89,Tue,n
2/11/2020,8,14693,1.81,36.89,Tue,n
2/11/2020,9,14767,1.81,36.89,Tue,n
2/11/2020,10,14937,1.81,36.89,Tue,n
2/11/2020,11,15034,1.81,36.89,Tue,n
2/11/2020,12,14869,1.81,36.89,Tue,n
2/11/2020,13,14696,1.81,36.89,Tue,n
2/11/2020,14,14589,1.81,36.89,Tue,n
2/11/2020,15,14439,1.81,36.89,Tue,n
2/11/2020,16,14515,1.81,36.89,Tue,n
2/11/2020,17,15014,1.81,36.89,Tue,n
2/11/2020,18,16022,1.81,36.89,Tue,n
2/11/2020,19,15742,1.81,36.89,Tue,n
2/11/2020,20,15147,1.81,36.89,Tue,n
2/11/2020,21,14543,1.81,36.89,Tue,n
2/11/2020,22,13530,1.81,36.89,Tue,n
2/11/2020,23,12144,1.81,36.89,Tue,n
2/11/2020,24,10952,1.81,36.89,Tue,n
2/12/2020,1,10741,1.83,37.3,Wed,y
2/12/2020,2,10441,1.83,37.3,Wed,y
2/12/2020,3,10418,1.83,37.3,Wed,y
2/12/2020,4,10498,1.83,37.3,Wed,y
2/12/2020,5,10802,1.83,37.3,Wed,y
2/12/2020,6,11582,1.83,37.3,Wed,y
2/12/2020,7,13438,1.83,37.3,Wed,y
2/12/2020,8,14341,1.83,37.3,Wed,y
2/12/2020,9,13994,1.83,37.3,Wed,y
2/12/2020,10,13793,1.83,37.3,Wed,y
2/12/2020,11,13403,1.83,37.3,Wed,y
2/12/2020,12,13082,1.83,37.3,Wed,y
2/12/2020,13,12939,1.83,37.3,Wed,y
2/12/2020,14,12929,1.83,37.3,Wed,y
2/12/2020,15,12999,1.83,37.3,Wed,y
2/12/2020,16,13291,1.83,37.3,Wed,y
2/12/2020,17,14030,1.83,37.3,Wed,y
2/12/2020,18,15384,1.83,37.3,Wed,y
2/12/2020,19,15109,1.83,37.3,Wed,y
2/12/2020,20,14768,1.83,37.3,Wed,y
2/12/2020,21,14425,1.83,37.3,Wed,y
2/12/2020,22,13225,1.83,37.3,Wed,y
2/12/2020,23,11941,1.83,37.3,Wed,y
2/12/2020,24,10746,1.83,37.3,Wed,y
2/13/2020,1,10433,2.22,45.25,Thu,n
2/13/2020,2,10335,2.22,45.25,Thu,n
2/13/2020,3,10452,2.22,45.25,Thu,n
2/13/2020,4,10561,2.22,45.25,Thu,n
2/13/2020,5,10619,2.22,45.25,Thu,n
2/13/2020,6,11532,2.22,45.25,Thu,n
2/13/2020,7,13384,2.22,45.25,Thu,n
2/13/2020,8,14569,2.22,45.25,Thu,n
2/13/2020,9,14769,2.22,45.25,Thu,n
2/13/2020,10,14887,2.22,45.25,Thu,n
2/13/2020,11,14896,2.22,45.25,Thu,n
2/13/2020,12,14958,2.22,45.25,Thu,n
2/13/2020,13,14848,2.22,45.25,Thu,n
2/13/2020,14,14603,2.22,45.25,Thu,n
2/13/2020,15,14571,2.22,45.25,Thu,n
2/13/2020,16,14670,2.22,45.25,Thu,n
2/13/2020,17,15152,2.22,45.25,Thu,n
2/13/2020,18,15768,2.22,45.25,Thu,n
2/13/2020,19,15666,2.22,45.25,Thu,n
2/13/2020,20,15062,2.22,45.25,Thu,n
2/13/2020,21,14538,2.22,45.25,Thu,n
2/13/2020,22,13388,2.22,45.25,Thu,n
2/13/2020,23,12138,2.22,45.25,Thu,n
2/13/2020,24,11068,2.22,45.25,Thu,n
2/14/2020,1,10836,3.23,65.83,Fri,n
2/14/2020,2,10506,3.23,65.83,Fri,n
2/14/2020,3,10397,3.23,65.83,Fri,n
2/14/2020,4,10468,3.23,65.83,Fri,n
2/14/2020,5,10857,3.23,65.83,Fri,n
2/14/2020,6,11963,3.23,65.83,Fri,n
2/14/2020,7,13859,3.23,65.83,Fri,n
2/14/2020,8,14836,3.23,65.83,Fri,n
2/14/2020,9,15006,3.23,65.83,Fri,n
2/14/2020,10,15041,3.23,65.83,Fri,n
2/14/2020,11,14015,3.23,65.83,Fri,n
2/14/2020,12,13949,3.23,65.83,Fri,n
2/14/2020,13,13841,3.23,65.83,Fri,n
2/14/2020,14,13894,3.23,65.83,Fri,n
2/14/2020,15,13854,3.23,65.83,Fri,n
2/14/2020,16,14353,3.23,65.83,Fri,n
2/14/2020,17,15520,3.23,65.83,Fri,n
2/14/2020,18,17120,3.23,65.83,Fri,n
2/14/2020,19,17105,3.23,65.83,Fri,n
2/14/2020,20,16847,3.23,65.83,Fri,n
